transaction_id,store_id,product_id,transaction_date,quantity_sold,unit_price,discount_pct,gross_sales,discount_amt,net_sales,year,month,month_name,day_of_week,quarter
2358,2,164,2024-11-08,4,78.92,0.0,315.68,0.0,315.68,2024,11,November,Friday,4
2359,6,35,2024-04-09,12,8.64,0.0,103.68,0.0,103.68,2024,4,April,Tuesday,2
2360,5,60,2024-08-14,1,27.88,0.0,27.88,0.0,27.88,2024,8,August,Wednesday,3
2361,9,22,2024-08-06,2,28.7,0.1,57.4,0.0574,57.3426,2024,8,August,Tuesday,3
2362,4,55,2024-03-13,1,120.86,0.25,120.86,0.30215,120.55785,2024,3,March,Wednesday,1
2363,6,103,2024-06-23,2,143.37,0.0,286.74,0.0,286.74,2024,6,June,Sunday,2
2364,5,124,2024-12-09,4,19.68,0.25,78.72,0.1968,78.5232,2024,12,December,Monday,4
2365,7,163,2024-06-22,1,102.16,0.0,102.16,0.0,102.16,2024,6,June,Saturday,2
2366,8,25,2024-02-08,9,179.28,0.05,1613.52,0.80676,1612.71324,2024,2,February,Thursday,1
2367,6,95,2024-04-06,2,244.81,0.0,489.62,0.0,489.62,2024,4,April,Saturday,2
2368,6,62,2024-03-17,4,11.77,0.1,47.08,0.047080000000000004,47.03292,2024,3,March,Sunday,1
2369,7,169,2024-10-19,8,48.02,0.05,384.16,0.19208000000000003,383.96792000000005,2024,10,October,Saturday,4
2370,2,16,2024-12-11,8,78.24,0.15,625.92,0.9388799999999999,624.9811199999999,2024,12,December,Wednesday,4
2371,5,161,2024-07-19,6,203.07,0.25,1218.42,3.04605,1215.3739500000001,2024,7,July,Friday,3
2372,3,47,2024-09-12,9,118.87,0.05,1069.83,0.534915,1069.295085,2024,9,September,Thursday,3
2373,3,168,2024-12-17,1,115.57,0.0,115.57,0.0,115.57,2024,12,December,Tuesday,4
2374,8,164,2024-01-08,8,78.92,0.1,631.36,0.63136,630.72864,2024,1,January,Monday,1
2375,10,143,2024-02-24,4,233.86,0.0,935.44,0.0,935.44,2024,2,February,Saturday,1
2376,3,53,2024-07-02,7,131.05,0.25,917.3500000000001,2.293375,915.0566250000002,2024,7,July,Tuesday,3
2377,3,146,2024-09-10,1,127.32,0.05,127.32,0.06366,127.25634,2024,9,September,Tuesday,3
2378,2,145,2024-07-22,6,33.88,0.05,203.28000000000003,0.10164000000000001,203.17836000000003,2024,7,July,Monday,3
2379,6,142,2024-04-03,12,36.7,0.25,440.40000000000003,1.101,439.29900000000004,2024,4,April,Wednesday,2
2380,6,87,2024-08-27,9,211.16,0.0,1900.44,0.0,1900.44,2024,8,August,Tuesday,3
2381,2,95,2024-10-03,6,244.81,0.0,1468.8600000000001,0.0,1468.8600000000001,2024,10,October,Thursday,4
2382,9,120,2024-02-10,12,234.32,0.0,2811.84,0.0,2811.84,2024,2,February,Saturday,1
2383,10,69,2024-06-08,6,68.64,0.0,411.84000000000003,0.0,411.84000000000003,2024,6,June,Saturday,2
2384,1,119,2024-01-24,10,38.1,0.25,381.0,0.9525,380.0475,2024,1,January,Wednesday,1
2385,9,8,2024-12-24,11,98.81,0.15,1086.91,1.6303650000000003,1085.279635,2024,12,December,Tuesday,4
2386,9,64,2024-02-25,3,54.54,0.0,163.62,0.0,163.62,2024,2,February,Sunday,1
2387,1,157,2024-05-27,1,147.67,0.0,147.67,0.0,147.67,2024,5,May,Monday,2
2388,6,38,2024-04-26,8,27.57,0.0,220.56,0.0,220.56,2024,4,April,Friday,2
2389,4,75,2024-12-12,8,29.49,0.0,235.92,0.0,235.92,2024,12,December,Thursday,4
2390,8,109,2024-01-14,9,204.21,0.0,1837.89,0.0,1837.89,2024,1,January,Sunday,1
2391,4,167,2024-01-16,6,20.08,0.0,120.47999999999999,0.0,120.47999999999999,2024,1,January,Tuesday,1
2392,7,135,2024-08-16,7,198.75,0.15,1391.25,2.086875,1389.163125,2024,8,August,Friday,3
2393,1,161,2024-12-04,3,203.07,0.1,609.21,0.60921,608.6007900000001,2024,12,December,Wednesday,4
2394,6,42,2024-12-09,7,169.87,0.0,1189.0900000000001,0.0,1189.0900000000001,2024,12,December,Monday,4
2395,4,112,2024-01-21,8,58.1,0.15,464.8,0.6972,464.1028,2024,1,January,Sunday,1
2396,6,149,2024-06-24,3,212.9,0.0,638.7,0.0,638.7,2024,6,June,Monday,2
2397,2,58,2024-03-29,11,216.14,0.0,2377.54,0.0,2377.54,2024,3,March,Friday,1
2398,3,155,2024-08-09,12,165.6,0.25,1987.1999999999998,4.968,1982.2319999999997,2024,8,August,Friday,3
2399,5,24,2024-12-15,7,80.42,0.0,562.94,0.0,562.94,2024,12,December,Sunday,4
2400,9,163,2024-11-03,12,102.16,0.25,1225.92,3.0648,1222.8552,2024,11,November,Sunday,4
2401,6,40,2024-08-30,1,21.17,0.05,21.17,0.010585000000000002,21.159415000000003,2024,8,August,Friday,3
2402,2,163,2024-10-21,6,102.16,0.0,612.96,0.0,612.96,2024,10,October,Monday,4
2404,3,119,2024-10-19,3,38.1,0.0,114.30000000000001,0.0,114.30000000000001,2024,10,October,Saturday,4
2405,3,93,2024-11-13,8,187.19,0.05,1497.52,0.7487600000000001,1496.77124,2024,11,November,Wednesday,4
2406,4,105,2024-06-23,10,136.88,0.05,1368.8,0.6844,1368.1155999999999,2024,6,June,Sunday,2
2407,8,156,2024-11-03,8,173.78,0.1,1390.24,1.39024,1388.84976,2024,11,November,Sunday,4
2408,8,82,2024-03-15,6,111.57,0.05,669.42,0.33470999999999995,669.08529,2024,3,March,Friday,1
2409,4,29,2024-08-09,5,128.85,0.0,644.25,0.0,644.25,2024,8,August,Friday,3
2410,8,87,2024-09-04,11,211.16,0.0,2322.7599999999998,0.0,2322.7599999999998,2024,9,September,Wednesday,3
2411,9,136,2024-01-30,3,182.39,0.0,547.17,0.0,547.17,2024,1,January,Tuesday,1
2412,9,69,2024-06-28,11,68.64,0.0,755.04,0.0,755.04,2024,6,June,Friday,2
2413,9,104,2024-04-06,9,246.47,0.0,2218.23,0.0,2218.23,2024,4,April,Saturday,2
2414,7,73,2024-05-09,7,242.79,0.0,1699.53,0.0,1699.53,2024,5,May,Thursday,2
2415,8,107,2024-10-13,5,9.07,0.05,45.35,0.022675,45.327325,2024,10,October,Sunday,4
2416,1,136,2024-11-11,9,182.39,0.15,1641.5099999999998,2.4622649999999995,1639.0477349999999,2024,11,November,Monday,4
2417,10,149,2024-06-09,3,212.9,0.0,638.7,0.0,638.7,2024,6,June,Sunday,2
2418,5,125,2024-04-30,6,151.37,0.1,908.22,0.90822,907.31178,2024,4,April,Tuesday,2
2419,3,164,2024-02-16,3,78.92,0.1,236.76,0.23676000000000003,236.52324,2024,2,February,Friday,1
2420,4,20,2024-06-01,12,150.34,0.0,1804.08,0.0,1804.08,2024,6,June,Saturday,2
2421,6,8,2024-09-30,3,98.81,0.1,296.43,0.29643,296.13357,2024,9,September,Monday,3
2422,7,94,2024-03-18,9,179.27,0.0,1613.43,0.0,1613.43,2024,3,March,Monday,1
2423,2,27,2024-06-17,2,83.28,0.15,166.56,0.24983999999999998,166.31016,2024,6,June,Monday,2
2424,8,29,2024-11-28,2,128.85,0.1,257.7,0.2577,257.4423,2024,11,November,Thursday,4
2425,6,117,2024-05-08,10,144.39,0.1,1443.8999999999999,1.4439,1442.4560999999999,2024,5,May,Wednesday,2
2426,5,32,2024-01-05,4,195.25,0.1,781.0,0.7810000000000001,780.219,2024,1,January,Friday,1
2427,2,61,2024-11-25,8,24.26,0.0,194.08,0.0,194.08,2024,11,November,Monday,4
2428,10,61,2024-01-04,10,24.26,0.0,242.60000000000002,0.0,242.60000000000002,2024,1,January,Thursday,1
2429,1,111,2024-09-11,7,43.1,0.0,301.7,0.0,301.7,2024,9,September,Wednesday,3
2430,2,116,2024-02-22,10,182.63,0.25,1826.3,4.5657499999999995,1821.73425,2024,2,February,Thursday,1
2431,10,85,2024-01-26,7,88.45,0.05,619.15,0.309575,618.840425,2024,1,January,Friday,1
2432,5,19,2024-06-04,9,61.27,0.1,551.4300000000001,0.5514300000000001,550.8785700000001,2024,6,June,Tuesday,2
2433,6,144,2024-08-09,3,72.5,0.0,217.5,0.0,217.5,2024,8,August,Friday,3
2434,3,115,2024-02-18,8,212.31,0.0,1698.48,0.0,1698.48,2024,2,February,Sunday,1
2435,7,151,2024-06-19,9,22.4,0.1,201.6,0.2016,201.39839999999998,2024,6,June,Wednesday,2
2436,9,72,2024-03-06,2,94.95,0.05,189.9,0.09495,189.80505,2024,3,March,Wednesday,1
2437,2,152,2024-03-05,2,77.49,0.05,154.98,0.07749,154.90250999999998,2024,3,March,Tuesday,1
2438,5,134,2024-06-23,5,141.92,0.0,709.5999999999999,0.0,709.5999999999999,2024,6,June,Sunday,2
2439,5,114,2024-12-02,11,137.91,0.05,1517.01,0.758505,1516.251495,2024,12,December,Monday,4
2440,2,46,2024-06-22,9,46.4,0.25,417.59999999999997,1.0439999999999998,416.556,2024,6,June,Saturday,2
2441,2,85,2024-10-19,7,88.45,0.0,619.15,0.0,619.15,2024,10,October,Saturday,4
2442,1,54,2024-03-21,5,241.98,0.0,1209.8999999999999,0.0,1209.8999999999999,2024,3,March,Thursday,1
2443,8,164,2024-06-17,12,78.92,0.05,947.04,0.47352000000000005,946.56648,2024,6,June,Monday,2
2444,8,45,2024-06-17,6,29.94,0.0,179.64000000000001,0.0,179.64000000000001,2024,6,June,Monday,2
2445,8,6,2024-10-23,9,18.62,0.0,167.58,0.0,167.58,2024,10,October,Wednesday,4
2446,7,36,2024-10-26,2,31.45,0.15,62.9,0.09434999999999999,62.80565,2024,10,October,Saturday,4
2447,2,58,2024-10-05,7,216.14,0.0,1512.98,0.0,1512.98,2024,10,October,Saturday,4
2448,5,51,2024-11-24,1,160.16,0.15,160.16,0.24023999999999998,159.91976,2024,11,November,Sunday,4
2449,3,61,2024-02-23,3,24.26,0.0,72.78,0.0,72.78,2024,2,February,Friday,1
2450,2,106,2024-09-22,2,97.25,0.0,194.5,0.0,194.5,2024,9,September,Sunday,3
2451,6,95,2024-01-05,4,244.81,0.0,979.24,0.0,979.24,2024,1,January,Friday,1
2452,6,58,2024-03-16,1,216.14,0.0,216.14,0.0,216.14,2024,3,March,Saturday,1
2453,5,44,2024-09-26,1,260.43,0.05,260.43,0.13021500000000003,260.299785,2024,9,September,Thursday,3
2454,5,111,2024-07-05,12,43.1,0.15,517.2,0.7757999999999999,516.4242,2024,7,July,Friday,3
2455,4,99,2024-11-10,4,207.07,0.15,828.28,1.2424199999999999,827.0375799999999,2024,11,November,Sunday,4
2456,4,101,2024-04-09,4,131.65,0.0,526.6,0.0,526.6,2024,4,April,Tuesday,2
2457,5,25,2024-04-29,3,179.28,0.0,537.84,0.0,537.84,2024,4,April,Monday,2
2458,5,61,2024-11-10,3,24.26,0.1,72.78,0.07278000000000001,72.70722,2024,11,November,Sunday,4
2459,2,106,2024-02-05,3,97.25,0.25,291.75,0.729375,291.020625,2024,2,February,Monday,1
2460,10,170,2024-11-28,6,8.38,0.0,50.28,0.0,50.28,2024,11,November,Thursday,4
2461,9,62,2024-07-02,11,11.77,0.1,129.47,0.12947,129.34053,2024,7,July,Tuesday,3
2462,8,152,2024-04-08,6,77.49,0.05,464.93999999999994,0.23247,464.70752999999996,2024,4,April,Monday,2
2463,3,46,2024-05-26,2,46.4,0.0,92.8,0.0,92.8,2024,5,May,Sunday,2
2464,2,143,2024-06-30,8,233.86,0.25,1870.88,4.6772,1866.2028,2024,6,June,Sunday,2
2465,3,138,2024-12-09,12,98.66,0.1,1183.92,1.18392,1182.7360800000001,2024,12,December,Monday,4
2466,5,104,2024-04-09,1,246.47,0.15,246.47,0.369705,246.100295,2024,4,April,Tuesday,2
2467,8,155,2024-08-26,1,165.6,0.0,165.6,0.0,165.6,2024,8,August,Monday,3
2468,8,89,2024-07-24,2,16.36,0.0,32.72,0.0,32.72,2024,7,July,Wednesday,3
2469,10,69,2024-07-01,1,68.64,0.0,68.64,0.0,68.64,2024,7,July,Monday,3
2470,6,125,2024-10-16,2,151.37,0.0,302.74,0.0,302.74,2024,10,October,Wednesday,4
2472,9,7,2024-12-05,12,12.29,0.0,147.48,0.0,147.48,2024,12,December,Thursday,4
2473,4,82,2024-10-27,6,111.57,0.0,669.42,0.0,669.42,2024,10,October,Sunday,4
2474,4,55,2024-12-20,10,120.86,0.0,1208.6,0.0,1208.6,2024,12,December,Friday,4
2475,2,100,2024-12-27,1,120.25,0.15,120.25,0.18037499999999998,120.069625,2024,12,December,Friday,4
2476,1,88,2024-11-20,4,106.78,0.05,427.12,0.21356000000000003,426.90644000000003,2024,11,November,Wednesday,4
2477,4,156,2024-08-10,8,173.78,0.1,1390.24,1.39024,1388.84976,2024,8,August,Saturday,3
2478,5,133,2024-11-28,10,107.43,0.0,1074.3000000000002,0.0,1074.3000000000002,2024,11,November,Thursday,4
2479,4,116,2024-06-23,8,182.63,0.05,1461.04,0.7305200000000001,1460.30948,2024,6,June,Sunday,2
2480,2,12,2024-02-08,11,105.87,0.15,1164.5700000000002,1.7468550000000003,1162.823145,2024,2,February,Thursday,1
2481,8,45,2024-12-22,8,29.94,0.0,239.52,0.0,239.52,2024,12,December,Sunday,4
2482,7,160,2024-04-06,3,215.87,0.05,647.61,0.32380500000000006,647.286195,2024,4,April,Saturday,2
2484,3,9,2024-10-25,10,100.29,0.0,1002.9000000000001,0.0,1002.9000000000001,2024,10,October,Friday,4
2485,7,30,2024-11-24,8,212.07,0.0,1696.56,0.0,1696.56,2024,11,November,Sunday,4
2486,10,48,2024-11-07,12,43.06,0.0,516.72,0.0,516.72,2024,11,November,Thursday,4
2487,10,121,2024-02-28,3,164.69,0.25,494.07,1.235175,492.83482499999997,2024,2,February,Wednesday,1
2488,5,127,2024-08-14,7,51.12,0.25,357.84,0.8946,356.94539999999995,2024,8,August,Wednesday,3
2489,2,40,2024-08-17,10,21.17,0.0,211.70000000000002,0.0,211.70000000000002,2024,8,August,Saturday,3
2490,5,163,2024-07-13,9,102.16,0.05,919.4399999999999,0.45972,918.98028,2024,7,July,Saturday,3
2491,1,101,2024-09-16,7,131.65,0.15,921.5500000000001,1.3823250000000002,920.167675,2024,9,September,Monday,3
2492,6,20,2024-12-02,8,150.34,0.1,1202.72,1.20272,1201.51728,2024,12,December,Monday,4
2493,9,102,2024-11-25,3,25.17,0.0,75.51,0.0,75.51,2024,11,November,Monday,4
2494,8,89,2024-05-28,3,16.36,0.0,49.08,0.0,49.08,2024,5,May,Tuesday,2
2495,3,154,2024-08-25,9,104.34,0.1,939.0600000000001,0.93906,938.12094,2024,8,August,Sunday,3
2496,8,146,2024-01-07,4,127.32,0.05,509.28,0.25464,509.02536,2024,1,January,Sunday,1
2497,3,100,2024-07-09,11,120.25,0.05,1322.75,0.661375,1322.088625,2024,7,July,Tuesday,3
2498,8,161,2024-12-26,1,203.07,0.0,203.07,0.0,203.07,2024,12,December,Thursday,4
2499,8,92,2024-12-14,9,96.38,0.0,867.42,0.0,867.42,2024,12,December,Saturday,4
2500,8,125,2024-10-09,7,151.37,0.15,1059.5900000000001,1.589385,1058.0006150000002,2024,10,October,Wednesday,4
2501,10,70,2024-05-05,6,149.07,0.05,894.42,0.44721000000000005,893.9727899999999,2024,5,May,Sunday,2
2502,4,8,2024-07-30,9,98.81,0.0,889.29,0.0,889.29,2024,7,July,Tuesday,3
2503,7,102,2024-11-02,7,25.17,0.0,176.19,0.0,176.19,2024,11,November,Saturday,4
2504,2,160,2024-03-12,5,215.87,0.0,1079.35,0.0,1079.35,2024,3,March,Tuesday,1
2505,4,92,2024-11-28,10,96.38,0.15,963.8,1.4457,962.3543,2024,11,November,Thursday,4
2506,2,121,2024-07-01,5,164.69,0.0,823.45,0.0,823.45,2024,7,July,Monday,3
2507,1,68,2024-08-19,2,17.26,0.15,34.52,0.05178,34.46822,2024,8,August,Monday,3
2508,8,127,2024-02-27,6,51.12,0.15,306.71999999999997,0.46007999999999993,306.25991999999997,2024,2,February,Tuesday,1
2509,8,35,2024-01-28,11,8.64,0.0,95.04,0.0,95.04,2024,1,January,Sunday,1
2510,9,66,2024-12-21,7,254.58,0.0,1782.0600000000002,0.0,1782.0600000000002,2024,12,December,Saturday,4
2511,9,148,2024-06-13,7,126.73,0.25,887.11,2.217775,884.892225,2024,6,June,Thursday,2
2512,10,55,2024-04-16,9,120.86,0.0,1087.74,0.0,1087.74,2024,4,April,Tuesday,2
2513,10,84,2024-12-12,3,219.55,0.0,658.6500000000001,0.0,658.6500000000001,2024,12,December,Thursday,4
2514,3,115,2024-01-19,4,212.31,0.25,849.24,2.1231,847.1169,2024,1,January,Friday,1
2515,8,59,2024-01-31,11,30.25,0.25,332.75,0.831875,331.918125,2024,1,January,Wednesday,1
2516,10,46,2024-06-21,4,46.4,0.05,185.6,0.0928,185.50719999999998,2024,6,June,Friday,2
2517,10,104,2024-06-14,7,246.47,0.0,1725.29,0.0,1725.29,2024,6,June,Friday,2
2518,4,78,2024-06-06,9,125.42,0.0,1128.78,0.0,1128.78,2024,6,June,Thursday,2
2519,6,131,2024-08-11,1,141.63,0.15,141.63,0.212445,141.417555,2024,8,August,Sunday,3
2520,9,157,2024-08-23,6,147.67,0.1,886.02,0.88602,885.13398,2024,8,August,Friday,3
2521,5,91,2024-04-27,7,146.33,0.1,1024.3100000000002,1.0243100000000003,1023.2856900000002,2024,4,April,Saturday,2
2522,2,9,2024-11-24,5,100.29,0.1,501.45000000000005,0.5014500000000001,500.94855000000007,2024,11,November,Sunday,4
2523,1,37,2024-08-31,7,19.91,0.0,139.37,0.0,139.37,2024,8,August,Saturday,3
2524,9,25,2024-05-21,10,179.28,0.0,1792.8,0.0,1792.8,2024,5,May,Tuesday,2
2525,6,85,2024-12-12,2,88.45,0.05,176.9,0.08845,176.81155,2024,12,December,Thursday,4
2526,9,98,2024-05-26,2,93.24,0.1,186.48,0.18648,186.29352,2024,5,May,Sunday,2
2527,2,154,2024-11-10,11,104.34,0.05,1147.74,0.57387,1147.16613,2024,11,November,Sunday,4
2528,3,148,2024-08-08,5,126.73,0.0,633.65,0.0,633.65,2024,8,August,Thursday,3
2529,5,67,2024-01-05,11,107.18,0.25,1178.98,2.94745,1176.0325500000001,2024,1,January,Friday,1
2530,1,115,2024-06-02,7,212.31,0.15,1486.17,2.229255,1483.940745,2024,6,June,Sunday,2
2531,7,132,2024-11-26,12,133.08,0.1,1596.96,1.5969600000000002,1595.36304,2024,11,November,Tuesday,4
2532,10,131,2024-08-20,12,141.63,0.0,1699.56,0.0,1699.56,2024,8,August,Tuesday,3
2533,6,71,2024-02-28,4,11.55,0.05,46.2,0.0231,46.1769,2024,2,February,Wednesday,1
2534,3,169,2024-01-24,3,48.02,0.0,144.06,0.0,144.06,2024,1,January,Wednesday,1
2535,7,116,2024-07-31,8,182.63,0.25,1461.04,3.6526,1457.3874,2024,7,July,Wednesday,3
2536,7,105,2024-05-26,11,136.88,0.05,1505.6799999999998,0.75284,1504.9271599999997,2024,5,May,Sunday,2
2537,8,26,2024-12-03,9,163.65,0.15,1472.8500000000001,2.209275,1470.6407250000002,2024,12,December,Tuesday,4
2538,7,22,2024-03-10,9,28.7,0.1,258.3,0.25830000000000003,258.0417,2024,3,March,Sunday,1
2539,10,28,2024-11-03,1,143.98,0.05,143.98,0.07199,143.90801,2024,11,November,Sunday,4
2540,3,85,2024-04-13,6,88.45,0.25,530.7,1.32675,529.3732500000001,2024,4,April,Saturday,2
2541,4,143,2024-05-21,2,233.86,0.0,467.72,0.0,467.72,2024,5,May,Tuesday,2
2542,1,35,2024-03-08,2,8.64,0.0,17.28,0.0,17.28,2024,3,March,Friday,1
2543,1,90,2024-07-13,3,98.0,0.15,294.0,0.441,293.559,2024,7,July,Saturday,3
2544,4,20,2024-08-31,12,150.34,0.0,1804.08,0.0,1804.08,2024,8,August,Saturday,3
2545,7,87,2024-02-02,3,211.16,0.25,633.48,1.5837,631.8963,2024,2,February,Friday,1
2546,5,59,2024-10-11,5,30.25,0.15,151.25,0.226875,151.023125,2024,10,October,Friday,4
2547,9,69,2024-04-07,5,68.64,0.15,343.2,0.5147999999999999,342.6852,2024,4,April,Sunday,2
2548,3,3,2024-03-19,10,91.88,0.0,918.8,0.0,918.8,2024,3,March,Tuesday,1
2549,6,131,2024-09-15,11,141.63,0.0,1557.9299999999998,0.0,1557.9299999999998,2024,9,September,Sunday,3
2550,6,29,2024-04-22,1,128.85,0.0,128.85,0.0,128.85,2024,4,April,Monday,2
2551,1,66,2024-01-20,12,254.58,0.25,3054.96,7.6374,3047.3226,2024,1,January,Saturday,1
2552,2,14,2024-05-04,4,13.97,0.25,55.88,0.13970000000000002,55.740300000000005,2024,5,May,Saturday,2
2553,3,43,2024-06-13,11,88.26,0.0,970.86,0.0,970.86,2024,6,June,Thursday,2
2554,5,135,2024-01-31,3,198.75,0.25,596.25,1.490625,594.759375,2024,1,January,Wednesday,1
2555,4,10,2024-04-01,6,136.82,0.15,820.92,1.23138,819.68862,2024,4,April,Monday,2
2556,8,166,2024-03-30,3,44.53,0.25,133.59,0.333975,133.256025,2024,3,March,Saturday,1
2557,8,57,2024-02-12,4,75.29,0.0,301.16,0.0,301.16,2024,2,February,Monday,1
2559,2,163,2024-09-17,5,102.16,0.05,510.79999999999995,0.2554,510.54459999999995,2024,9,September,Tuesday,3
2560,6,133,2024-09-09,11,107.43,0.25,1181.73,2.954325,1178.775675,2024,9,September,Monday,3
2561,7,69,2024-07-05,1,68.64,0.05,68.64,0.03432,68.60568,2024,7,July,Friday,3
2562,8,123,2024-03-11,3,108.4,0.15,325.20000000000005,0.48780000000000007,324.71220000000005,2024,3,March,Monday,1
2563,10,31,2024-08-17,10,110.33,0.15,1103.3,1.6549499999999997,1101.6450499999999,2024,8,August,Saturday,3
2564,4,93,2024-08-05,8,187.19,0.1,1497.52,1.4975200000000002,1496.02248,2024,8,August,Monday,3
2565,6,153,2024-08-10,5,149.65,0.05,748.25,0.37412500000000004,747.875875,2024,8,August,Saturday,3
2566,8,164,2024-03-27,3,78.92,0.25,236.76,0.5919,236.16809999999998,2024,3,March,Wednesday,1
2567,7,18,2024-09-21,9,204.77,0.15,1842.93,2.764395,1840.1656050000001,2024,9,September,Saturday,3
2568,8,134,2024-03-08,7,141.92,0.0,993.4399999999999,0.0,993.4399999999999,2024,3,March,Friday,1
2569,1,61,2024-07-10,9,24.26,0.05,218.34,0.10917000000000002,218.23083,2024,7,July,Wednesday,3
2570,2,47,2024-07-30,6,118.87,0.0,713.22,0.0,713.22,2024,7,July,Tuesday,3
2571,3,142,2024-08-25,7,36.7,0.0,256.90000000000003,0.0,256.90000000000003,2024,8,August,Sunday,3
2572,7,21,2024-01-19,1,89.09,0.25,89.09,0.222725,88.867275,2024,1,January,Friday,1
2573,5,109,2024-05-23,11,204.21,0.05,2246.31,1.123155,2245.1868449999997,2024,5,May,Thursday,2
2574,2,95,2024-02-14,7,244.81,0.1,1713.67,1.7136700000000002,1711.95633,2024,2,February,Wednesday,1
2575,1,142,2024-09-02,4,36.7,0.05,146.8,0.0734,146.72660000000002,2024,9,September,Monday,3
2576,2,64,2024-08-07,3,54.54,0.25,163.62,0.40905,163.21095,2024,8,August,Wednesday,3
2577,6,120,2024-01-07,11,234.32,0.0,2577.52,0.0,2577.52,2024,1,January,Sunday,1
2578,4,155,2024-07-31,7,165.6,0.25,1159.2,2.898,1156.3020000000001,2024,7,July,Wednesday,3
2579,8,128,2024-05-16,2,177.81,0.0,355.62,0.0,355.62,2024,5,May,Thursday,2
2580,2,147,2024-01-15,6,159.14,0.15,954.8399999999999,1.4322599999999996,953.4077399999999,2024,1,January,Monday,1
2581,1,72,2024-04-21,2,94.95,0.25,189.9,0.47475,189.42525,2024,4,April,Sunday,2
2582,8,63,2024-01-15,6,110.07,0.0,660.42,0.0,660.42,2024,1,January,Monday,1
2583,7,5,2024-08-01,4,152.79,0.1,611.16,0.61116,610.5488399999999,2024,8,August,Thursday,3
2584,1,90,2024-12-28,12,98.0,0.0,1176.0,0.0,1176.0,2024,12,December,Saturday,4
2585,10,39,2024-08-12,9,112.9,0.05,1016.1,0.5080500000000001,1015.59195,2024,8,August,Monday,3
2586,4,117,2024-03-29,3,144.39,0.05,433.16999999999996,0.216585,432.95341499999995,2024,3,March,Friday,1
2587,9,124,2024-10-05,11,19.68,0.0,216.48,0.0,216.48,2024,10,October,Saturday,4
2588,10,63,2024-02-08,1,110.07,0.25,110.07,0.275175,109.79482499999999,2024,2,February,Thursday,1
2589,2,82,2024-12-10,7,111.57,0.25,780.99,1.952475,779.037525,2024,12,December,Tuesday,4
2590,5,71,2024-08-18,4,11.55,0.25,46.2,0.1155,46.084500000000006,2024,8,August,Sunday,3
2591,2,78,2024-04-02,8,125.42,0.15,1003.36,1.50504,1001.85496,2024,4,April,Tuesday,2
2592,1,65,2024-03-26,4,65.09,0.25,260.36,0.6509,259.70910000000003,2024,3,March,Tuesday,1
2593,7,25,2024-11-03,8,179.28,0.15,1434.24,2.15136,1432.08864,2024,11,November,Sunday,4
2594,3,97,2024-11-24,7,51.84,0.1,362.88,0.36288000000000004,362.51712,2024,11,November,Sunday,4
2595,3,113,2024-08-29,4,114.72,0.15,458.88,0.6883199999999999,458.19168,2024,8,August,Thursday,3
2596,8,27,2024-01-01,4,83.28,0.0,333.12,0.0,333.12,2024,1,January,Monday,1
2597,4,27,2024-09-06,7,83.28,0.0,582.96,0.0,582.96,2024,9,September,Friday,3
2598,10,72,2024-12-08,8,94.95,0.25,759.6,1.899,757.701,2024,12,December,Sunday,4
2599,5,127,2024-05-17,1,51.12,0.0,51.12,0.0,51.12,2024,5,May,Friday,2
2600,3,26,2024-11-21,8,163.65,0.1,1309.2,1.3092000000000001,1307.8908000000001,2024,11,November,Thursday,4
2601,7,141,2024-10-12,6,45.08,0.0,270.48,0.0,270.48,2024,10,October,Saturday,4
2602,2,46,2024-05-29,10,46.4,0.0,464.0,0.0,464.0,2024,5,May,Wednesday,2
2603,7,90,2024-09-12,12,98.0,0.0,1176.0,0.0,1176.0,2024,9,September,Thursday,3
2604,2,167,2024-11-22,11,20.08,0.25,220.88,0.5522,220.3278,2024,11,November,Friday,4
2605,8,1,2024-11-02,4,38.35,0.1,153.4,0.1534,153.2466,2024,11,November,Saturday,4
2606,3,54,2024-07-17,3,241.98,0.0,725.9399999999999,0.0,725.9399999999999,2024,7,July,Wednesday,3
2607,3,76,2024-05-08,6,150.97,0.0,905.8199999999999,0.0,905.8199999999999,2024,5,May,Wednesday,2
2608,1,141,2024-10-21,3,45.08,0.0,135.24,0.0,135.24,2024,10,October,Monday,4
2609,10,40,2024-12-20,7,21.17,0.0,148.19,0.0,148.19,2024,12,December,Friday,4
2610,8,137,2024-06-23,1,165.65,0.0,165.65,0.0,165.65,2024,6,June,Sunday,2
2611,6,67,2024-11-05,6,107.18,0.0,643.08,0.0,643.08,2024,11,November,Tuesday,4
2612,6,32,2024-05-20,11,195.25,0.1,2147.75,2.1477500000000003,2145.60225,2024,5,May,Monday,2
2614,4,141,2024-07-29,10,45.08,0.25,450.79999999999995,1.1269999999999998,449.67299999999994,2024,7,July,Monday,3
2615,10,52,2024-01-09,6,158.1,0.1,948.5999999999999,0.9486,947.6513999999999,2024,1,January,Tuesday,1
2616,4,36,2024-12-09,12,31.45,0.1,377.4,0.3774,377.02259999999995,2024,12,December,Monday,4
2617,8,83,2024-03-31,1,48.4,0.0,48.4,0.0,48.4,2024,3,March,Sunday,1
2618,4,4,2024-05-22,7,167.47,0.0,1172.29,0.0,1172.29,2024,5,May,Wednesday,2
2619,7,31,2024-12-08,8,110.33,0.0,882.64,0.0,882.64,2024,12,December,Sunday,4
2620,8,110,2024-12-03,11,240.3,0.0,2643.3,0.0,2643.3,2024,12,December,Tuesday,4
